"id","cve_id","source_identifier","published","last_modified","vuln_status","description","cvss_score_v3","cvss_vector_v3","cvss_score_v2","cvss_vector_v2","weaknesses","configurations","references","analyzed"
"507241","CVE-2024-5497","chrome-cve-admin@google.com","2024-05-31 00:15:48.56+01","2024-06-10 18:16:34.907+01","Awaiting Analysis","Out of bounds memory access in Browser UI in Google Chrome prior to 125.0.6422.141 allowed a remote attacker who convinced a user to engage in specific UI gestures to potentially exploit heap corruption via a crafted HTML page. (Chromium security severity: High)","0.00","","0.00","","[]","[]","[{""url"": ""https://chromereleases.googleblog.com/2024/05/stable-channel-update-for-desktop_30.html"", ""source"": ""chrome-cve-admin@google.com""}, {""url"": ""https://issues.chromium.org/issues/339061099"", ""source"": ""chrome-cve-admin@google.com""}, {""url"": ""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/D5SQOWDIVBXQYQPPBSCH7EFISYAOCTHD/"", ""source"": ""chrome-cve-admin@google.com""}, {""url"": ""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ZW4TZXVPN3NLZ4UDGZP6OASUM4OVLXX2/"", ""source"": ""chrome-cve-admin@google.com""}]",False
"507242","CVE-2024-5498","chrome-cve-admin@google.com","2024-05-31 00:15:48.63+01","2024-06-10 18:16:34.98+01","Awaiting Analysis","Use after free in Presentation API in Google Chrome prior to 125.0.6422.141 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page. (Chromium security severity: High)","0.00","","0.00","","[]","[]","[{""url"": ""https://chromereleases.googleblog.com/2024/05/stable-channel-update-for-desktop_30.html"", ""source"": ""chrome-cve-admin@google.com""}, {""url"": ""https://issues.chromium.org/issues/339588211"", ""source"": ""chrome-cve-admin@google.com""}, {""url"": ""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/D5SQOWDIVBXQYQPPBSCH7EFISYAOCTHD/"", ""source"": ""chrome-cve-admin@google.com""}, {""url"": ""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ZW4TZXVPN3NLZ4UDGZP6OASUM4OVLXX2/"", ""source"": ""chrome-cve-admin@google.com""}]",False
"507243","CVE-2024-5499","chrome-cve-admin@google.com","2024-05-31 00:15:48.697+01","2024-06-10 18:16:35.033+01","Awaiting Analysis","Out of bounds write in Streams API in Google Chrome prior to 125.0.6422.141 allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted HTML page. (Chromium security severity: High)","0.00","","0.00","","[]","[]","[{""url"": ""https://chromereleases.googleblog.com/2024/05/stable-channel-update-for-desktop_30.html"", ""source"": ""chrome-cve-admin@google.com""}, {""url"": ""https://issues.chromium.org/issues/339877167"", ""source"": ""chrome-cve-admin@google.com""}, {""url"": ""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/D5SQOWDIVBXQYQPPBSCH7EFISYAOCTHD/"", ""source"": ""chrome-cve-admin@google.com""}, {""url"": ""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ZW4TZXVPN3NLZ4UDGZP6OASUM4OVLXX2/"", ""source"": ""chrome-cve-admin@google.com""}]",False
"507244","CVE-2024-37017","cve@mitre.org","2024-05-31 01:15:08.89+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","asdcplib (aka AS-DCP Lib) 2.13.1 has a heap-based buffer over-read in ASDCP::TimedText::MXFReader::h__Reader::MD_to_TimedText_TDesc in AS_DCP_TimedText.cpp in libasdcp.so.","0.00","","0.00","","[]","[]","[{""url"": ""https://github.com/cinecert/asdcplib/issues/138"", ""source"": ""cve@mitre.org""}]",False
"507245","CVE-2024-37018","cve@mitre.org","2024-05-31 02:15:54.323+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","The OpenDaylight 0.15.3 controller allows topology poisoning via API requests because an application can manipulate the path that is taken by discovery packets.","0.00","","0.00","","[]","[]","[{""url"": ""https://jira.opendaylight.org/browse/DISCOVERY-2"", ""source"": ""cve@mitre.org""}, {""url"": ""https://mvnrepository.com/artifact/org.opendaylight.controller"", ""source"": ""cve@mitre.org""}]",False
"507246","CVE-2024-32850","vultures@jpcert.or.jp","2024-05-31 03:15:08.843+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","Improper neutralization of special elements used in a command ('Command Injection') exists in SkyBridge MB-A100/MB-A110 firmware Ver. 4.2.2 and earlier and SkyBridge BASIC MB-A130 firmware Ver. 1.5.5 and earlier. If the remote monitoring and control function is enabled on the product, an attacker with access to the product may execute an arbitrary command or login to the product with the administrator privilege.","0.00","","0.00","","[]","[]","[{""url"": ""https://jvn.jp/en/vu/JVNVU94872523/"", ""source"": ""vultures@jpcert.or.jp""}, {""url"": ""https://www.seiko-sol.co.jp/archives/82992/"", ""source"": ""vultures@jpcert.or.jp""}]",False
"507247","CVE-2024-5345","security@wordfence.com","2024-05-31 04:15:08.613+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","The Responsive Owl Carousel for Elementor plugin for WordPress is vulnerable to Local File Inclusion in all versions up to, and including, 1.2.0 via the layout parameter. This makes it possible for authenticated attackers, with Contributor-level access and above, to include and execute arbitrary files on the server, allowing the execution of any PHP code in those files. This can be used to bypass access controls, obtain sensitive data, or achieve code execution in cases where images and other “safe” file types can be uploaded and included. The inclusion is limited to PHP files.","8.80","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/responsive-owl-carousel-elementor/trunk/includes/widgets/owl-carousel.php#L669"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset?sfp_email=&sfph_mail=&reponame=&new=3092511%40responsive-owl-carousel-elementor%2Ftrunk&old=3092226%40responsive-owl-carousel-elementor%2Ftrunk&sfp_email=&sfph_mail="", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/0638c8f3-070a-4b42-ba58-396f3f259b9d?source=cve"", ""source"": ""security@wordfence.com""}]",False
"507248","CVE-2024-5418","security@wordfence.com","2024-05-31 04:15:08.853+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","The DethemeKit For Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'slitems' attribute within the plugin's De Product Tab & Slide widget in all versions up to, and including, 2.1.4 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","6.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/dethemekit-for-elementor/tags/2.1.0/widgets/de-product-tab-slide.php#L1619"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/browser/dethemekit-for-elementor/tags/2.1.4/widgets/de-product-tab-slide.php#L1617"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset/3094885/"", ""source"": ""security@wordfence.com""}, {""url"": ""https://wordpress.org/plugins/dethemekit-for-elementor/#developers"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/19bdbde1-1414-4113-890e-b6c96b8a6e11?source=cve"", ""source"": ""security@wordfence.com""}]",False
"507249","CVE-2024-37032","cve@mitre.org","2024-05-31 05:15:09.617+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","Ollama before 0.1.34 does not validate the format of the digest (sha256 with 64 hex digits) when getting the model path, and thus mishandles the TestGetBlobsPath test cases such as fewer than 64 hex digits, more than 64 hex digits, or an initial ../ substring.","0.00","","0.00","","[]","[]","[{""url"": ""https://github.com/ollama/ollama/blob/adeb40eaf29039b8964425f69a9315f9f1694ba8/server/modelpath_test.go#L41-L58"", ""source"": ""cve@mitre.org""}, {""url"": ""https://github.com/ollama/ollama/compare/v0.1.33...v0.1.34"", ""source"": ""cve@mitre.org""}, {""url"": ""https://github.com/ollama/ollama/pull/4175"", ""source"": ""cve@mitre.org""}]",False
"507250","CVE-2024-2793","security@wordfence.com","2024-05-31 06:15:13.953+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","The Visual Website Collaboration, Feedback & Project Management – Atarim plugin for WordPress is vulnerable to Stored Cross-Site Scripting via comments in all versions up to, and including, 3.30 due to insufficient input sanitization and output escaping. This makes it possible for unauthenticated attackers to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","7.20","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/atarim-visual-collaboration/trunk/inc/wpf_ajax_functions.php#L1923"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/browser/atarim-visual-collaboration/trunk/inc/wpf_ajax_functions.php#L505"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/browser/atarim-visual-collaboration/trunk/inc/wpf_ajax_functions.php#L666"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset/3094260/"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset/3094999/"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/9bd63003-d1d6-480a-8df7-878bcc89f1ee?source=cve"", ""source"": ""security@wordfence.com""}]",False
"507251","CVE-2024-23847","vultures@jpcert.or.jp","2024-05-31 07:15:10.07+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","Incorrect default permissions issue exists in Unifier and Unifier Cast Version.5.0 or later, and the patch ""20240527"" not applied. If this vulnerability is exploited, arbitrary code may be executed with LocalSystem privilege. As a result, a malicious program may be installed, data may be modified or deleted.","0.00","","0.00","","[]","[]","[{""url"": ""https://jvn.jp/en/jp/JVN17680667/"", ""source"": ""vultures@jpcert.or.jp""}, {""url"": ""https://www.yrl.com/fwp_support/info/khvu7f00000000q7.html"", ""source"": ""vultures@jpcert.or.jp""}]",False
"507252","CVE-2024-36246","vultures@jpcert.or.jp","2024-05-31 07:15:12.407+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","Missing authorization vulnerability exists in Unifier and Unifier Cast Version.5.0 or later, and the patch ""20240527"" not applied. If this vulnerability is exploited, arbitrary code may be executed with LocalSystem privilege. As a result, a malicious program may be installed, data may be modified or deleted.","0.00","","0.00","","[]","[]","[{""url"": ""https://jvn.jp/en/jp/JVN17680667/"", ""source"": ""vultures@jpcert.or.jp""}, {""url"": ""https://www.yrl.com/fwp_support/info/khvu7f00000000q7.html"", ""source"": ""vultures@jpcert.or.jp""}]",False
"507253","CVE-2024-4205","security@wordfence.com","2024-05-31 07:15:12.583+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","The Premium Addons for Elementor plugin for WordPress is vulnerable to unauthorized access of data due to a missing capability check on the get_template_content() function in all versions up to, and including, 4.10.31. This makes it possible for authenticated attackers, with subscriber-level access and above, to retrieve Elementor template data.","4.30","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/premium-addons-for-elementor/tags/4.10.28/includes/addons-integration.php#L1408"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset/3090037/premium-addons-for-elementor/trunk/includes/addons-integration.php"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/175cb977-dcba-429f-814c-6de078e23472?source=cve"", ""source"": ""security@wordfence.com""}]",False
"507254","CVE-2024-4376","security@wordfence.com","2024-05-31 07:15:13.16+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","The Premium Addons for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's Fancy Text widget in all versions up to, and including, 4.10.31 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page. While 4.10.32 is patched, it is recommended to update to 4.10.33 because 4.10.32 caused a fatal error.","6.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/premium-addons-for-elementor/trunk/assets/frontend/js/typed.js"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/browser/premium-addons-for-elementor/trunk/widgets/premium-fancytext.php#L924"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset/3090037/premium-addons-for-elementor/trunk/widgets/premium-fancytext.php"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset?sfp_email=&sfph_mail=&reponame=&old=3090609%40premium-addons-for-elementor&new=3090609%40premium-addons-for-elementor&sfp_email=&sfph_mail="", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/b49d166f-4df0-4997-a078-0be8fcd92576?source=cve"", ""source"": ""security@wordfence.com""}]",False
"507255","CVE-2024-4379","security@wordfence.com","2024-05-31 07:15:13.59+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","The Premium Addons for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's Global Tooltip widget in all versions up to, and including, 4.10.31 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","5.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/premium-addons-for-elementor/tags/4.10.31/modules/premium-global-tooltips/module.php#L1247"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset/3090037/premium-addons-for-elementor/trunk/modules/premium-global-tooltips/module.php"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/cb0261c6-0477-4769-b92a-b49a192df4bb?source=cve"", ""source"": ""security@wordfence.com""}]",False
"507256","CVE-2024-4469","contact@wpscan.com","2024-05-31 07:15:13.897+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","The WP STAGING WordPress Backup Plugin  WordPress plugin before 3.5.0 does not prevent users with the administrator role from pinging conducting SSRF attacks, which may be a problem in multisite configurations.","0.00","","0.00","","[]","[]","[{""url"": ""https://wpscan.com/vulnerability/d6b1270b-52c0-471d-a5fb-507e21b46310/"", ""source"": ""contact@wpscan.com""}]",False
"507257","CVE-2024-5427","security@wordfence.com","2024-05-31 08:15:10.797+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","The WPCafe – Online Food Ordering, Restaurant Menu, Delivery, and Reservations for WooCommerce plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's Reservation Form shortcode in all versions up to, and including, 2.2.24 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","6.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/wp-cafe/trunk/core/shortcodes/views/reservation/reservation-form-template.php#L22"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset/3095135/#file8"", ""source"": ""security@wordfence.com""}, {""url"": ""https://wordpress.org/plugins/wp-cafe/#description"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/336e2429-97ab-4948-9d21-f0121216d2d1?source=cve"", ""source"": ""security@wordfence.com""}]",False
"507258","CVE-2024-5523","cve-coordination@incibe.es","2024-05-31 09:15:08.87+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","SQL injection vulnerability in Astrotalks affecting version 10/03/2023. This vulnerability could allow an authenticated local user to send a specially crafted SQL query to the 'searchString' parameter and retrieve all information stored in the database.","8.80","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H","0.00","","[{""source"": ""cve-coordination@incibe.es"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-89""}]}]","[]","[{""url"": ""https://www.incibe.es/en/incibe-cert/notices/aviso/multiple-vulnerabilities-astrotalks"", ""source"": ""cve-coordination@incibe.es""}]",False
"507259","CVE-2024-5524","cve-coordination@incibe.es","2024-05-31 09:15:09.127+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","Information exposure vulnerability in Astrotalks affecting version 10/03/2023. This vulnerability allows unregistered users to access all internal links of the application without providing any credentials.","5.30","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N","0.00","","[{""source"": ""cve-coordination@incibe.es"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-200""}]}]","[]","[{""url"": ""https://www.incibe.es/en/incibe-cert/notices/aviso/multiple-vulnerabilities-astrotalks"", ""source"": ""cve-coordination@incibe.es""}]",False
"507260","CVE-2024-5525","cve-coordination@incibe.es","2024-05-31 09:15:09.357+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","Improper privilege management vulnerability in Astrotalks affecting version 10/03/2023. This vulnerability allows a local user to access the application as an administrator without any provided credentials, allowing the attacker to perform administrative actions.","8.30","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:L","0.00","","[{""source"": ""cve-coordination@incibe.es"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-269""}]}]","[]","[{""url"": ""https://www.incibe.es/en/incibe-cert/notices/aviso/multiple-vulnerabilities-astrotalks"", ""source"": ""cve-coordination@incibe.es""}]",False
"507261","CVE-2024-5436","cve-coordination@google.com","2024-05-31 10:15:09.78+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","Type confusion in Snapchat LensCore could lead to denial of service or arbitrary code execution prior to version 12.88. We recommend upgrading to version 12.88 or above.","0.00","","0.00","","[{""source"": ""cve-coordination@google.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-704""}]}]","[]","[{""url"": ""https://hackerone.com/snapchat"", ""source"": ""cve-coordination@google.com""}]",False
"507262","CVE-2024-23692","disclosure@vulncheck.com","2024-05-31 11:15:09.33+01","2024-06-07 18:15:50.027+01","Awaiting Analysis","Rejetto HTTP File Server, up to and including version 2.3m, is vulnerable to a template injection vulnerability. This vulnerability allows a remote, unauthenticated attacker to execute arbitrary commands on the affected system by sending a specially crafted HTTP request. As of the CVE assignment date, Rejetto HFS 2.3m is no longer supported.","9.80","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H","0.00","","[{""source"": ""disclosure@vulncheck.com"", ""type"": ""Secondary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-1336""}]}]","[]","[{""url"": ""https://github.com/rapid7/metasploit-framework/pull/19240"", ""source"": ""disclosure@vulncheck.com""}, {""url"": ""https://mohemiv.com/all/rejetto-http-file-server-2-3m-unauthenticated-rce/"", ""source"": ""disclosure@vulncheck.com""}, {""url"": ""https://vulncheck.com/advisories/rejetto-unauth-rce"", ""source"": ""disclosure@vulncheck.com""}]",False
"507263","CVE-2024-4160","security@wordfence.com","2024-05-31 11:15:09.977+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","The Download Manager plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's 'wpdm-all-packages' shortcode in all versions up to, and including, 3.2.90 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","6.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/download-manager/trunk/src/Package/views/all-packages-shortcode.php?rev=2996137#L202"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset/3080781/"", ""source"": ""security@wordfence.com""}, {""url"": ""https://wordpress.org/plugins/download-manager/"", ""source"": ""security@wordfence.com""}, {""url"": ""https://wordpress.org/plugins/download-manager/#developers"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/9f51258a-e228-412f-9d97-28ab679136d7?source=cve"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wpdownloadmanager.com/doc/short-codes/wpdm_all_packages-list-all-downloads-in-tabular-format-in-a-page/"", ""source"": ""security@wordfence.com""}]",False
"507264","CVE-2024-5041","security@wordfence.com","2024-05-31 11:15:10.22+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","The Happy Addons for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the ‘ha-ia-content-button’ parameter in all versions up to, and including, 3.10.9 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with Contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","6.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/happy-elementor-addons/trunk/widgets/image-accordion/widget.php#L1462"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset/3095128/"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/fb037c9f-5d20-46f6-b1ff-34b9d192bad2?source=cve"", ""source"": ""security@wordfence.com""}]",False
"507265","CVE-2024-5347","security@wordfence.com","2024-05-31 11:15:10.413+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","The Happy Addons for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'arrow' attribute within the plugin's Post Navigation widget in all versions up to, and including, 3.10.9 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","6.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/happy-elementor-addons/tags/3.10.9/widgets/post-navigation/widget.php#L588"", ""source"": ""security@wordfence.com""}, {""url"": ""https://plugins.trac.wordpress.org/changeset/3095128/happy-elementor-addons/trunk/widgets/post-navigation/widget.php"", ""source"": ""security@wordfence.com""}, {""url"": ""https://wordpress.org/plugins/happy-elementor-addons/#developers"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/415a7201-bdff-4342-9e06-ce0e500cdc7c?source=cve"", ""source"": ""security@wordfence.com""}]",False
"507266","CVE-2024-22338","psirt@us.ibm.com","2024-05-31 12:15:09.18+01","2024-05-31 14:01:46.727+01","Awaiting Analysis","IBM Security Verify Access OIDC Provider 22.09 through 23.03 could disclose sensitive information to a local user due to hazardous input validation.  IBM X-Force ID:  279978.","4.00","CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N","0.00","","[{""source"": ""psirt@us.ibm.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-20""}]}]","[]","[{""url"": ""https://exchange.xforce.ibmcloud.com/vulnerabilities/279978"", ""source"": ""psirt@us.ibm.com""}, {""url"": ""https://www.ibm.com/support/pages/node/7155340"", ""source"": ""psirt@us.ibm.com""}]",False
"507267","CVE-2024-5484","security@huntr.dev","2024-05-31 12:15:09.783+01","2024-05-31 12:15:09.783+01","Rejected","Rejected reason: This CVE ID has been rejected or withdrawn by its CVE Numbering Authority.","0.00","","0.00","","[]","[]","[]",False
"507268","CVE-2024-5538","security@huntr.dev","2024-05-31 12:15:09.923+01","2024-05-31 12:15:09.923+01","Rejected","Rejected reason: This CVE ID has been rejected or withdrawn by its CVE Numbering Authority.","0.00","","0.00","","[]","[]","[]",False
"507269","CVE-2024-31889","psirt@us.ibm.com","2024-05-31 14:15:09.407+01","2024-05-31 20:14:47.793+01","Awaiting Analysis","IBM Planning Analytics Local 2.0 and 2.1 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session.  IBM X-Force ID:  288136.","5.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N","0.00","","[{""source"": ""psirt@us.ibm.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-79""}]}]","[]","[{""url"": ""https://exchange.xforce.ibmcloud.com/vulnerabilities/288136"", ""source"": ""psirt@us.ibm.com""}, {""url"": ""https://www.ibm.com/support/pages/node/7151122"", ""source"": ""psirt@us.ibm.com""}]",False
"507270","CVE-2024-31907","psirt@us.ibm.com","2024-05-31 14:15:09.637+01","2024-05-31 20:14:47.793+01","Awaiting Analysis","IBM Planning Analytics Local 2.0 and 2.1 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session.  IBM X-Force ID:  289889.","5.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N","0.00","","[{""source"": ""psirt@us.ibm.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-79""}]}]","[]","[{""url"": ""https://exchange.xforce.ibmcloud.com/vulnerabilities/289889"", ""source"": ""psirt@us.ibm.com""}, {""url"": ""https://www.ibm.com/support/pages/node/7151122"", ""source"": ""psirt@us.ibm.com""}]",False
"507271","CVE-2024-31908","psirt@us.ibm.com","2024-05-31 14:15:09.853+01","2024-05-31 20:14:47.793+01","Awaiting Analysis","IBM Planning Analytics Local 2.0 and 2.1 is vulnerable to stored cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session.  IBM X-Force ID:  289890.","6.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N","0.00","","[{""source"": ""psirt@us.ibm.com"", ""type"": ""Primary"", ""description"": [{""lang"": ""en"", ""value"": ""CWE-79""}]}]","[]","[{""url"": ""https://exchange.xforce.ibmcloud.com/vulnerabilities/289890"", ""source"": ""psirt@us.ibm.com""}, {""url"": ""https://www.ibm.com/support/pages/node/7151122"", ""source"": ""psirt@us.ibm.com""}]",False
"507272","CVE-2023-7073","security@wordfence.com","2024-05-31 16:15:09.19+01","2024-05-31 20:14:47.793+01","Awaiting Analysis","The Auto Featured Image (Auto Post Thumbnail) plugin for WordPress is vulnerable to Server-Side Request Forgery in all versions up to, and including, 4.0.0 via the upload_to_library AJAX action. This makes it possible for authenticated attackers, with author-level access and above, to make web requests to arbitrary locations originating from the web application and can be used to query and modify information from internal services.","6.40","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N","0.00","","[]","[]","[{""url"": ""https://plugins.trac.wordpress.org/browser/auto-post-thumbnail/tags/3.9.18/includes/class-apt.php#L947"", ""source"": ""security@wordfence.com""}, {""url"": ""https://www.wordfence.com/threat-intel/vulnerabilities/id/dc024183-0244-4ef9-9171-057ecd1c3e1d?source=cve"", ""source"": ""security@wordfence.com""}]",False
